id,time_observed_at,latitude,longitude,scientific_name,common_name,taxon_id
209653333,2024-04-26 16:46:42 UTC,28.600461823,-81.3520588261,Pandion haliaetus carolinensis,American Osprey,126619
209687624,2024-04-22 23:12:00 UTC,45.4818796578,-122.2211804513,Pandion haliaetus carolinensis,American Osprey,126619
209893937,2024-04-22 23:08:00 UTC,45.5465746167,-122.2380670948,Pandion haliaetus carolinensis,American Osprey,126619
209893965,2024-04-22 23:17:00 UTC,45.4440896924,-122.3003788912,Pandion haliaetus carolinensis,American Osprey,126619
210081757,2024-04-27 10:35:26 UTC,41.2944116667,-70.0402055,Pandion haliaetus carolinensis,American Osprey,126619
210296722,2024-04-27 17:39:34 UTC,42.2140765997,-71.6969437997,Pandion haliaetus carolinensis,American Osprey,126619
210418256,2024-04-27 15:56:00 UTC,40.6911678667,-74.0141068667,Pandion haliaetus carolinensis,American Osprey,126619
210481002,2024-04-27 17:25:00 UTC,32.7084032936,-117.2330954067,Pandion haliaetus carolinensis,American Osprey,126619
210738494,2024-04-27 22:15:00 UTC,38.9392394234,-79.9608346878,Pandion haliaetus carolinensis,American Osprey,126619
211080457,2024-04-28 14:03:00 UTC,39.602130997,-76.1465938387,Pandion haliaetus carolinensis,American Osprey,126619
211152924,2024-04-28 22:08:34 UTC,41.64315518,-87.53176986,Pandion haliaetus carolinensis,American Osprey,126619
211162059,2024-04-27 20:27:00 UTC,33.0922609676,-117.3001687583,Pandion haliaetus carolinensis,American Osprey,126619
211291201,2024-04-28 13:20:00 UTC,38.2818299722,-77.4639132778,Pandion haliaetus carolinensis,American Osprey,126619
211972760,2024-04-26 12:54:00 UTC,39.4927946673,-76.6874990405,Pandion haliaetus carolinensis,American Osprey,126619
211974100,2024-04-20 17:58:00 UTC,42.9492724949,-115.9750433713,Pandion haliaetus carolinensis,American Osprey,126619
212304687,2024-04-24 21:58:09 UTC,43.5341507148,-80.2194475127,Pandion haliaetus carolinensis,American Osprey,126619
212306394,2024-04-24 21:37:30 UTC,43.5363196738,-80.2147910066,Pandion haliaetus carolinensis,American Osprey,126619
212461036,2024-05-01 02:01:43 UTC,40.9109048376,-72.7203666327,Pandion haliaetus carolinensis,American Osprey,126619
212461763,2024-05-01 02:05:17 UTC,32.7913665771,-117.0409393311,Pandion haliaetus carolinensis,American Osprey,126619
212670546,2024-04-27 20:03:00 UTC,45.4931978381,-117.9828675381,Pandion haliaetus carolinensis,American Osprey,126619
212670548,2024-04-27 20:03:00 UTC,45.4194241582,-117.8954603129,Pandion haliaetus carolinensis,American Osprey,126619
212725881,2024-05-01 21:42:07 UTC,47.56229437,-122.27960027,Pandion haliaetus carolinensis,American Osprey,126619
212818860,2024-04-30 00:05:00 UTC,45.5089447564,-123.089194798,Pandion haliaetus carolinensis,American Osprey,126619
212838401,2024-05-01 01:58:00 UTC,49.2160579969,-123.2150450795,Pandion haliaetus carolinensis,American Osprey,126619
213182273,2024-04-28 13:44:00 UTC,25.3793897034,-80.6263035739,Pandion haliaetus carolinensis,American Osprey,126619
213186302,2024-04-27 20:03:00 UTC,45.4776600855,-117.9096549838,Pandion haliaetus carolinensis,American Osprey,126619
213186306,2024-04-27 20:03:00 UTC,45.4939944898,-117.9630639351,Pandion haliaetus carolinensis,American Osprey,126619
213258565,2024-05-03 21:53:00 UTC,42.6315,-71.5024866667,Pandion haliaetus carolinensis,American Osprey,126619
213381258,2024-05-04 11:38:29 UTC,44.5121321792,-79.0952287987,Pandion haliaetus carolinensis,American Osprey,126619
213389499,2024-05-03 20:48:00 UTC,45.5765224657,-122.1156826061,Pandion haliaetus carolinensis,American Osprey,126619
213521462,2024-04-14 17:46:31 UTC,30.2564807,-87.6442535,Pandion haliaetus carolinensis,American Osprey,126619
213631567,2024-04-29 15:05:00 UTC,25.5195555556,-80.3408138889,Pandion haliaetus carolinensis,American Osprey,126619
213797691,2024-05-05 16:50:00 UTC,40.1322533253,-105.192301618,Pandion haliaetus carolinensis,American Osprey,126619
213803911,2024-04-02 17:32:00 UTC,39.7020901502,-78.6535175274,Pandion haliaetus carolinensis,American Osprey,126619
213806957,2024-05-04 23:07:16 UTC,28.1610666667,-82.49952,Pandion haliaetus carolinensis,American Osprey,126619
213862075,2024-05-05 14:26:00 UTC,28.5352669984,-81.3622949004,Pandion haliaetus carolinensis,American Osprey,126619
213864974,2024-05-05 22:51:00 UTC,37.1845523075,-121.6936179727,Pandion haliaetus carolinensis,American Osprey,126619
213968514,2024-04-23 14:12:00 UTC,39.1975084,-76.5363367,Pandion haliaetus carolinensis,American Osprey,126619
213999688,2024-04-06 20:43:39 UTC,37.5227935984,-113.8545259461,Pandion haliaetus carolinensis,American Osprey,126619
214497904,2024-05-08 22:47:36 UTC,38.9351371167,-77.5816902184,Pandion haliaetus carolinensis,American Osprey,126619
214528779,2024-05-08 21:21:00 UTC,43.9580472222,-121.4143361111,Pandion haliaetus carolinensis,American Osprey,126619
214639934,2024-05-09 18:46:31 UTC,43.9045232595,-77.2322819983,Pandion haliaetus carolinensis,American Osprey,126619
214655392,2024-05-04 18:31:00 UTC,44.7336921358,-117.032218312,Pandion haliaetus carolinensis,American Osprey,126619
214685815,2024-04-06 16:22:00 UTC,39.7115969204,-78.9974790269,Pandion haliaetus carolinensis,American Osprey,126619
214840255,2024-05-04 18:31:00 UTC,44.7130908278,-117.1789079844,Pandion haliaetus carolinensis,American Osprey,126619
214895426,2024-04-24 11:49:00 UTC,45.09859,-74.48817,Pandion haliaetus carolinensis,American Osprey,126619
214918705,2024-05-10 19:51:43 UTC,38.8002179135,-75.0905993885,Pandion haliaetus carolinensis,American Osprey,126619
215058989,2024-05-11 18:21:07 UTC,30.199925,-81.383805,Pandion haliaetus carolinensis,American Osprey,126619
215059298,2024-05-11 17:43:39 UTC,30.1996883333,-81.3838283333,Pandion haliaetus carolinensis,American Osprey,126619
215127521,2024-05-11 22:33:48 UTC,38.7861533333,-77.5848783333,Pandion haliaetus carolinensis,American Osprey,126619
215264291,2024-05-11 09:45:00 UTC,40.6946436,-74.5205855,Pandion haliaetus carolinensis,American Osprey,126619
215438001,2024-03-23 10:52:00 UTC,27.63326879,-97.2352910725,Pandion haliaetus carolinensis,American Osprey,126619
215637400,2024-05-11 15:18:00 UTC,39.7118890394,-77.939949528,Pandion haliaetus carolinensis,American Osprey,126619
215741365,2024-05-10 22:40:00 UTC,36.6064365984,-121.8904990387,Pandion haliaetus carolinensis,American Osprey,126619
216023493,2024-05-15 22:33:07 UTC,40.18157,-120.6152283333,Pandion haliaetus carolinensis,American Osprey,126619
216135221,2024-05-16 16:23:00 UTC,27.96368,-80.5420416667,Pandion haliaetus carolinensis,American Osprey,126619
216227815,2024-05-11 17:49:00 UTC,44.6698900475,-117.9764600735,Pandion haliaetus carolinensis,American Osprey,126619
216227865,2024-05-11 19:42:00 UTC,44.6916246104,-118.0927216891,Pandion haliaetus carolinensis,American Osprey,126619
216227896,2024-05-11 20:14:00 UTC,44.7797976905,-118.1467453814,Pandion haliaetus carolinensis,American Osprey,126619
216227975,2024-05-12 00:07:00 UTC,44.7981565936,-117.8069220451,Pandion haliaetus carolinensis,American Osprey,126619
216330283,2024-05-17 16:06:26 UTC,45.6804000271,-122.6500341859,Pandion haliaetus carolinensis,American Osprey,126619
216383561,2024-05-17 19:46:00 UTC,40.618472604,-73.8283306684,Pandion haliaetus carolinensis,American Osprey,126619
216384734,2024-05-13 20:28:38 UTC,36.9118783333,-76.0476083333,Pandion haliaetus carolinensis,American Osprey,126619
216398886,2024-05-17 22:01:00 UTC,39.0342700564,-122.9221700504,Pandion haliaetus carolinensis,American Osprey,126619
216420053,2024-05-17 23:55:39 UTC,45.0557190022,-77.8548814729,Pandion haliaetus carolinensis,American Osprey,126619
216595649,2024-05-18 18:41:16 UTC,28.7946058288,-81.2976695994,Pandion haliaetus carolinensis,American Osprey,126619
216920778,2024-05-11 17:48:00 UTC,44.6704677685,-117.9779365219,Pandion haliaetus carolinensis,American Osprey,126619
216920780,2024-05-11 17:48:00 UTC,44.6704978381,-117.9778771005,Pandion haliaetus carolinensis,American Osprey,126619
216920836,2024-05-11 20:12:00 UTC,44.6932823513,-118.0926960327,Pandion haliaetus carolinensis,American Osprey,126619
216920844,2024-05-11 20:13:00 UTC,44.6913628177,-118.1465896205,Pandion haliaetus carolinensis,American Osprey,126619
216950403,2024-05-17 18:08:00 UTC,37.1839783719,-121.6994383499,Pandion haliaetus carolinensis,American Osprey,126619
216971441,,45.1131201179,-122.933884492,Pandion haliaetus carolinensis,American Osprey,126619
217043986,2024-05-12 00:06:00 UTC,44.7976605906,-117.8068540197,Pandion haliaetus carolinensis,American Osprey,126619
217043994,2024-05-12 00:07:00 UTC,44.6731363608,-117.9984998863,Pandion haliaetus carolinensis,American Osprey,126619
217158254,2024-05-20 18:07:00 UTC,37.1781830546,-121.6893682425,Pandion haliaetus carolinensis,American Osprey,126619
217325515,2024-05-21 16:47:47 UTC,38.6726216667,-76.3405616667,Pandion haliaetus carolinensis,American Osprey,126619
217802828,2024-05-24 00:30:57 UTC,44.087748957,-123.0986615922,Pandion haliaetus carolinensis,American Osprey,126619
217820321,2024-05-17 20:55:00 UTC,41.3682713,-71.6718201,Pandion haliaetus carolinensis,American Osprey,126619
217908346,2024-05-24 13:26:00 UTC,33.0018086278,-97.1419010479,Pandion haliaetus carolinensis,American Osprey,126619
217994193,2024-05-24 20:35:37 UTC,43.2719709679,-79.9357435583,Pandion haliaetus carolinensis,American Osprey,126619
218015633,2024-05-25 01:04:49 UTC,44.0749438803,-77.5422334066,Pandion haliaetus carolinensis,American Osprey,126619
218048127,2024-05-23 22:04:02 UTC,48.7486193051,-123.6404893103,Pandion haliaetus carolinensis,American Osprey,126619
218216038,2024-05-25 21:15:28 UTC,42.2143161997,-71.6966632,Pandion haliaetus carolinensis,American Osprey,126619
218527168,2024-05-27 00:25:17 UTC,44.4468690691,-76.3388147157,Pandion haliaetus carolinensis,American Osprey,126619
218557049,2024-05-26 18:37:00 UTC,43.1436930803,-84.5432235139,Pandion haliaetus carolinensis,American Osprey,126619
218999882,2024-05-18 20:23:00 UTC,39.3877682508,-79.3902056808,Pandion haliaetus carolinensis,American Osprey,126619
219133283,2024-05-29 16:01:49 UTC,43.6398312729,-70.2367094067,Pandion haliaetus carolinensis,American Osprey,126619
219290938,2024-05-29 16:52:00 UTC,44.0877187978,-121.3148190172,Pandion haliaetus carolinensis,American Osprey,126619
219307326,2024-05-25 10:21:00 UTC,29.3491743199,-81.1299469078,Pandion haliaetus carolinensis,American Osprey,126619
219393393,2024-05-30 18:28:30 UTC,37.3252138087,-77.2043795021,Pandion haliaetus carolinensis,American Osprey,126619
219416917,2024-05-27 19:57:40 UTC,27.741505,-82.6874083333,Pandion haliaetus carolinensis,American Osprey,126619
219430530,2024-05-30 22:39:06 UTC,40.7033524303,-73.1590277666,Pandion haliaetus carolinensis,American Osprey,126619
219456944,2024-05-25 18:16:00 UTC,28.329932185,-80.6183557617,Pandion haliaetus carolinensis,American Osprey,126619
219457067,2024-05-24 22:18:00 UTC,28.3379152533,-80.6039127883,Pandion haliaetus carolinensis,American Osprey,126619
219564026,2024-05-31 17:04:06 UTC,28.0707238905,-80.5571607873,Pandion haliaetus carolinensis,American Osprey,126619
219564436,2024-04-09 21:22:58 UTC,43.5344122032,-80.2195089099,Pandion haliaetus carolinensis,American Osprey,126619
219587218,2024-05-24 15:12:00 UTC,48.0153848012,-117.3708976424,Pandion haliaetus carolinensis,American Osprey,126619
219841125,2024-05-26 21:52:00 UTC,44.0901459527,-103.2871787172,Pandion haliaetus carolinensis,American Osprey,126619
219884272,2024-06-02 00:43:16 UTC,49.2301611111,-122.0058638889,Pandion haliaetus carolinensis,American Osprey,126619
219927572,2024-05-23 16:04:45 UTC,30.2926894395,-87.6356314953,Pandion haliaetus carolinensis,American Osprey,126619
220115341,2024-06-01 21:15:05 UTC,29.1362445,-83.0442195,Pandion haliaetus carolinensis,American Osprey,126619
220271071,2024-05-29 13:32:24 UTC,30.272755,-87.5845633333,Pandion haliaetus carolinensis,American Osprey,126619
220273048,2024-05-29 13:35:37 UTC,30.2725216667,-87.5841666667,Pandion haliaetus carolinensis,American Osprey,126619
220406666,2024-05-30 11:35:55 UTC,30.2717283333,-87.5836116667,Pandion haliaetus carolinensis,American Osprey,126619
220407308,2024-05-30 11:23:18 UTC,30.275745,-87.56862,Pandion haliaetus carolinensis,American Osprey,126619
220569602,2024-06-01 17:20:56 UTC,36.9909138889,-104.37175,Pandion haliaetus carolinensis,American Osprey,126619
220589686,,32.5738896208,-117.1247217804,Pandion haliaetus carolinensis,American Osprey,126619
220839135,2024-05-31 14:57:39 UTC,27.322925,-80.3327333333,Pandion haliaetus carolinensis,American Osprey,126619
221020616,2024-06-07 00:30:36 UTC,34.4127483058,-80.8272917569,Pandion haliaetus carolinensis,American Osprey,126619
221053385,2024-06-04 10:28:28 UTC,30.2851386535,-87.5641334405,Pandion haliaetus carolinensis,American Osprey,126619
221070577,2024-06-04 10:49:03 UTC,30.2840866667,-87.5644783333,Pandion haliaetus carolinensis,American Osprey,126619
221176273,2024-06-06 18:34:00 UTC,25.1412986135,-80.9233167444,Pandion haliaetus carolinensis,American Osprey,126619
221177058,2024-06-06 18:49:35 UTC,30.2877093642,-87.6428508835,Pandion haliaetus carolinensis,American Osprey,126619
221213750,2024-06-07 23:10:24 UTC,43.9412536389,-78.8686904722,Pandion haliaetus carolinensis,American Osprey,126619
221421080,2024-06-08 15:26:32 UTC,40.0003808,-104.8241026,Pandion haliaetus carolinensis,American Osprey,126619
221444239,2024-06-09 00:04:15 UTC,45.2151521808,-122.4708067441,Pandion haliaetus carolinensis,American Osprey,126619
221489797,2024-06-08 17:57:00 UTC,38.7810412723,-76.7118945208,Pandion haliaetus carolinensis,American Osprey,126619
221684254,2024-06-09 18:39:00 UTC,38.9294228599,-80.4042664837,Pandion haliaetus carolinensis,American Osprey,126619
221736312,2024-06-08 23:43:37 UTC,41.303279,-72.240795,Pandion haliaetus carolinensis,American Osprey,126619
221749453,2024-06-09 23:20:00 UTC,33.6503813889,-117.86703,Pandion haliaetus carolinensis,American Osprey,126619
221749465,2024-06-09 23:53:00 UTC,33.62164,-117.8902747222,Pandion haliaetus carolinensis,American Osprey,126619
221760970,2024-06-08 20:42:00 UTC,35.6217916358,-77.3344022485,Pandion haliaetus carolinensis,American Osprey,126619
221813813,2024-06-09 21:49:00 UTC,43.6629824969,-116.2814148354,Pandion haliaetus carolinensis,American Osprey,126619
221845374,2024-05-31 23:16:00 UTC,28.6420316389,-81.316835,Pandion haliaetus carolinensis,American Osprey,126619
221876849,2024-06-07 23:03:00 UTC,32.6902062693,-94.1154951525,Pandion haliaetus carolinensis,American Osprey,126619
221944006,2024-06-11 01:25:08 UTC,30.9953384399,-114.8488616943,Pandion haliaetus carolinensis,American Osprey,126619
221983607,2024-06-09 23:12:00 UTC,37.9785489923,-119.1270600502,Pandion haliaetus carolinensis,American Osprey,126619
222073917,2024-06-10 17:44:00 UTC,39.4276859215,-123.7983721746,Pandion haliaetus carolinensis,American Osprey,126619
222147349,2024-05-28 22:49:00 UTC,43.9305053827,-69.2425141434,Pandion haliaetus carolinensis,American Osprey,126619
222249011,2024-06-09 18:48:06 UTC,41.303879642,-72.2406849205,Pandion haliaetus carolinensis,American Osprey,126619
222249194,2024-06-09 19:17:36 UTC,41.3039160495,-72.2407560503,Pandion haliaetus carolinensis,American Osprey,126619
222262778,2024-06-11 22:25:08 UTC,36.8089025,-76.4034008997,Pandion haliaetus carolinensis,American Osprey,126619
222267300,2024-06-12 16:37:26 UTC,40.6680975387,-73.3189094078,Pandion haliaetus carolinensis,American Osprey,126619
222472474,2024-06-12 22:07:00 UTC,24.7580402601,-80.9636742913,Pandion haliaetus carolinensis,American Osprey,126619
222554244,2024-06-13 18:20:00 UTC,32.6187651513,-117.1017986755,Pandion haliaetus carolinensis,American Osprey,126619
222737888,2024-06-02 21:29:00 UTC,44.6362083264,-117.851648259,Pandion haliaetus carolinensis,American Osprey,126619
222747546,2024-06-05 02:42:00 UTC,45.9290471996,-119.3085350165,Pandion haliaetus carolinensis,American Osprey,126619
222855261,2024-06-15 13:54:00 UTC,32.9699333333,-117.2615583333,Pandion haliaetus carolinensis,American Osprey,126619
222961073,2024-06-15 16:00:43 UTC,28.6689632,-81.5796608,Pandion haliaetus carolinensis,American Osprey,126619
222978758,2024-06-15 15:41:43 UTC,38.5811083333,-123.335275,Pandion haliaetus carolinensis,American Osprey,126619
222979783,2024-06-15 20:20:00 UTC,46.9965861886,-119.9865010602,Pandion haliaetus carolinensis,American Osprey,126619
222979784,2024-06-15 20:21:00 UTC,46.9965300107,-119.9864903311,Pandion haliaetus carolinensis,American Osprey,126619
223508157,2024-06-06 16:14:00 UTC,43.29335503,-79.8813799024,Pandion haliaetus carolinensis,American Osprey,126619
223882786,2024-06-19 00:03:00 UTC,40.8015941347,-73.8998626576,Pandion haliaetus carolinensis,American Osprey,126619
223887202,2024-06-20 00:00:00 UTC,44.6551551637,-110.9913131445,Pandion haliaetus carolinensis,American Osprey,126619
223920912,2024-06-17 20:25:00 UTC,36.6117332872,-121.8930324894,Pandion haliaetus carolinensis,American Osprey,126619
224026871,2024-04-22 13:54:00 UTC,17.7472506999,-88.5267059807,Pandion haliaetus carolinensis,American Osprey,126619
224251901,2024-06-21 20:14:15 UTC,26.451010679,-82.0213381047,Pandion haliaetus carolinensis,American Osprey,126619
224311485,2024-06-06 01:14:26 UTC,37.5037616667,-107.2238166667,Pandion haliaetus carolinensis,American Osprey,126619
224418904,2024-06-21 20:01:00 UTC,49.2201924558,-123.2136740736,Pandion haliaetus carolinensis,American Osprey,126619
224446624,2024-06-22 17:57:11 UTC,43.1073471539,-80.8049623668,Pandion haliaetus carolinensis,American Osprey,126619
224447536,2024-06-22 17:57:44 UTC,40.9707399997,-73.9593579997,Pandion haliaetus carolinensis,American Osprey,126619
224551263,2024-06-18 21:06:03 UTC,40.7020199091,-73.1601627458,Pandion haliaetus carolinensis,American Osprey,126619
224682066,2024-06-23 14:19:31 UTC,41.742955,-71.37813,Pandion haliaetus carolinensis,American Osprey,126619
224805297,2024-06-23 18:58:00 UTC,43.0659555556,-77.5767611111,Pandion haliaetus carolinensis,American Osprey,126619
224814564,2024-06-24 04:33:04 UTC,40.384082484,-105.6462232454,Pandion haliaetus carolinensis,American Osprey,126619
224902047,2024-06-24 15:14:34 UTC,49.841318193,-83.8764241328,Pandion haliaetus carolinensis,American Osprey,126619
224942835,2024-06-24 00:54:22 UTC,34.4602133333,-120.0279,Pandion haliaetus carolinensis,American Osprey,126619
224969624,2024-05-14 16:20:00 UTC,52.814892568,-118.0113030349,Pandion haliaetus carolinensis,American Osprey,126619
225042545,2024-06-24 19:33:21 UTC,40.7010031745,-73.1605450704,Pandion haliaetus carolinensis,American Osprey,126619
225135212,2024-04-30 22:03:39 UTC,49.8127503553,-119.4920608117,Pandion haliaetus carolinensis,American Osprey,126619
225162274,2024-06-25 19:20:51 UTC,36.6087080482,-121.8938265368,Pandion haliaetus carolinensis,American Osprey,126619
225202084,2024-06-25 14:55:00 UTC,38.417625,-123.1075222222,Pandion haliaetus carolinensis,American Osprey,126619
225396561,2024-06-26 22:13:48 UTC,42.8875570042,-85.8270019824,Pandion haliaetus carolinensis,American Osprey,126619
225584284,2024-06-25 11:01:24 UTC,30.2838916667,-87.5650633333,Pandion haliaetus carolinensis,American Osprey,126619
225631697,2024-06-27 23:34:24 UTC,37.1179429722,-119.2941859722,Pandion haliaetus carolinensis,American Osprey,126619
225647097,2024-03-13 19:55:00 UTC,25.9403219,-81.4659153,Pandion haliaetus carolinensis,American Osprey,126619
225824713,2024-06-16 20:22:19 UTC,26.6595348275,-82.1503832191,Pandion haliaetus carolinensis,American Osprey,126619
226166561,2024-06-30 12:39:02 UTC,41.2169825726,-72.7641939508,Pandion haliaetus carolinensis,American Osprey,126619
226206819,2024-06-30 15:23:16 UTC,39.1326162508,-84.3531570956,Pandion haliaetus carolinensis,American Osprey,126619
226228155,2024-06-30 17:01:49 UTC,35.107037751,-120.6265367569,Pandion haliaetus carolinensis,American Osprey,126619
226235092,2024-06-25 12:53:17 UTC,35.3742637102,-75.7857657586,Pandion haliaetus carolinensis,American Osprey,126619
226237358,2024-06-25 22:56:44 UTC,35.3508838108,-75.5832569893,Pandion haliaetus carolinensis,American Osprey,126619
226290814,2024-06-09 21:09:53 UTC,30.665395297,-87.931820713,Pandion haliaetus carolinensis,American Osprey,126619
226346275,2024-06-30 14:01:00 UTC,34.1794054,-77.84704685,Pandion haliaetus carolinensis,American Osprey,126619
226351680,2024-06-30 16:38:00 UTC,38.4296222222,-122.6305305556,Pandion haliaetus carolinensis,American Osprey,126619
226366527,2024-07-01 01:03:31 UTC,35.346349992,-120.8428280801,Pandion haliaetus carolinensis,American Osprey,126619
226382562,2024-06-29 23:31:00 UTC,33.853674616,-117.8209661016,Pandion haliaetus carolinensis,American Osprey,126619
226383143,2024-06-26 18:18:00 UTC,33.6280482211,-117.8874370685,Pandion haliaetus carolinensis,American Osprey,126619
226383145,2024-06-26 18:13:00 UTC,33.6280482211,-117.8874370685,Pandion haliaetus carolinensis,American Osprey,126619
226670705,2024-07-01 22:01:00 UTC,44.5194239841,-68.2191207639,Pandion haliaetus carolinensis,American Osprey,126619
226718088,2024-06-30 15:57:40 UTC,39.0310221667,-76.2333,Pandion haliaetus carolinensis,American Osprey,126619
226935420,2024-07-03 15:01:46 UTC,44.8803616667,-79.87082,Pandion haliaetus carolinensis,American Osprey,126619
226986986,2024-07-01 20:54:00 UTC,39.031811758,-74.7724276589,Pandion haliaetus carolinensis,American Osprey,126619
227150886,2024-07-04 16:57:50 UTC,54.828605,-127.2052166667,Pandion haliaetus carolinensis,American Osprey,126619
227151029,2024-07-04 16:44:31 UTC,54.824225,-127.197525,Pandion haliaetus carolinensis,American Osprey,126619
227208260,2024-05-25 20:48:00 UTC,47.984745,-88.80212,Pandion haliaetus carolinensis,American Osprey,126619
227219439,2024-06-28 02:42:00 UTC,41.2114465638,-101.6279902439,Pandion haliaetus carolinensis,American Osprey,126619
227220643,2024-06-28 02:42:00 UTC,41.211444399,-101.6275941747,Pandion haliaetus carolinensis,American Osprey,126619
227296351,2024-06-18 17:17:24 UTC,32.4675364507,-84.9961848557,Pandion haliaetus carolinensis,American Osprey,126619
227395135,2024-07-01 00:02:00 UTC,38.5952747722,-122.2702288226,Pandion haliaetus carolinensis,American Osprey,126619
227396186,2024-07-01 00:02:00 UTC,38.5952796586,-122.2702030335,Pandion haliaetus carolinensis,American Osprey,126619
227400546,2024-07-01 00:21:00 UTC,38.5110106282,-122.2133531754,Pandion haliaetus carolinensis,American Osprey,126619
227401585,2024-07-03 11:48:00 UTC,33.4815808572,-79.1125264397,Pandion haliaetus carolinensis,American Osprey,126619
227434722,2024-07-04 18:01:00 UTC,38.9600038366,-105.3772412115,Pandion haliaetus carolinensis,American Osprey,126619
227532071,2024-07-06 14:58:40 UTC,44.3472633333,-75.9869616667,Pandion haliaetus carolinensis,American Osprey,126619
227559595,2024-07-06 13:56:10 UTC,14.901895,-92.28014,Pandion haliaetus carolinensis,American Osprey,126619
227577149,2024-07-06 14:38:00 UTC,44.5494593394,-76.3936962967,Pandion haliaetus carolinensis,American Osprey,126619
227629328,2024-07-06 17:29:00 UTC,33.6400078423,-117.8890914333,Pandion haliaetus carolinensis,American Osprey,126619
227634416,2024-07-06 19:47:12 UTC,33.8311721072,-81.1587147578,Pandion haliaetus carolinensis,American Osprey,126619
227652332,2024-06-26 23:05:00 UTC,46.2595879616,-123.4403099733,Pandion haliaetus carolinensis,American Osprey,126619
227653045,2024-06-26 23:02:00 UTC,46.2427910049,-123.423884418,Pandion haliaetus carolinensis,American Osprey,126619
227680767,2024-07-06 15:52:00 UTC,49.3471212362,-122.620973201,Pandion haliaetus carolinensis,American Osprey,126619
227680780,2024-07-06 19:19:00 UTC,49.3498154481,-122.6086632261,Pandion haliaetus carolinensis,American Osprey,126619
227759926,2024-07-07 12:42:48 UTC,44.3087,-79.1955944444,Pandion haliaetus carolinensis,American Osprey,126619
227801876,2024-07-07 16:26:05 UTC,45.0493861667,-93.1342083333,Pandion haliaetus carolinensis,American Osprey,126619
227832740,2024-07-07 16:05:55 UTC,36.3728379,-75.8311752,Pandion haliaetus carolinensis,American Osprey,126619
227931647,2024-07-07 18:16:00 UTC,39.5828703723,-105.0346648159,Pandion haliaetus carolinensis,American Osprey,126619
227975163,2024-06-02 14:53:00 UTC,44.2818400485,-72.6676953644,Pandion haliaetus carolinensis,American Osprey,126619
228012422,2024-07-08 13:00:41 UTC,32.2397784511,-80.8608500293,Pandion haliaetus carolinensis,American Osprey,126619
228016325,2024-07-07 20:44:00 UTC,43.6053151742,-80.2364979325,Pandion haliaetus carolinensis,American Osprey,126619
228055879,2024-07-08 16:19:27 UTC,28.5933708658,-81.3784475396,Pandion haliaetus carolinensis,American Osprey,126619
228103623,2024-07-08 17:40:40 UTC,44.0546887793,-73.4168658347,Pandion haliaetus carolinensis,American Osprey,126619
228112283,2024-06-27 16:08:00 UTC,32.9706001,-117.2619812,Pandion haliaetus carolinensis,American Osprey,126619
228142497,2024-07-09 00:25:36 UTC,30.2622133275,-87.681284801,Pandion haliaetus carolinensis,American Osprey,126619
228168328,2024-07-01 23:35:54 UTC,34.1849398,-84.0493629997,Pandion haliaetus carolinensis,American Osprey,126619
228181585,2024-07-09 05:32:59 UTC,52.14817231,-106.64155695,Pandion haliaetus carolinensis,American Osprey,126619
228273134,2024-07-05 18:10:00 UTC,38.4514901633,-123.126854825,Pandion haliaetus carolinensis,American Osprey,126619
228338647,2024-07-09 23:41:02 UTC,44.6927566927,-73.4531731201,Pandion haliaetus carolinensis,American Osprey,126619
228423192,2024-03-20 12:06:00 UTC,41.9626035,-70.6383679,Pandion haliaetus carolinensis,American Osprey,126619
228579666,2024-07-11 02:00:00 UTC,34.1440894,-117.9377148,Pandion haliaetus carolinensis,American Osprey,126619
228579971,2024-07-06 21:58:00 UTC,47.6547175479,-122.5141726729,Pandion haliaetus carolinensis,American Osprey,126619
228581817,2024-07-05 23:06:00 UTC,47.7035857369,-122.5072530887,Pandion haliaetus carolinensis,American Osprey,126619
228675228,2024-07-10 13:12:46 UTC,41.3638722222,-70.5073833333,Pandion haliaetus carolinensis,American Osprey,126619
228685416,2024-07-11 19:02:09 UTC,40.7368985165,-89.7266403294,Pandion haliaetus carolinensis,American Osprey,126619
228691693,2024-06-26 16:15:52 UTC,30.2717366667,-87.5838033333,Pandion haliaetus carolinensis,American Osprey,126619
228706736,2024-07-11 14:33:30 UTC,40.9389,-73.1443471667,Pandion haliaetus carolinensis,American Osprey,126619
228747601,2024-05-26 22:12:00 UTC,47.9846435491,-88.8055046954,Pandion haliaetus carolinensis,American Osprey,126619
228771878,2024-06-21 17:06:17 UTC,36.7289666667,-118.9917133333,Pandion haliaetus carolinensis,American Osprey,126619
228932728,2024-07-13 00:46:07 UTC,45.0406938454,-76.8317159533,Pandion haliaetus carolinensis,American Osprey,126619
229012096,2024-04-17 11:12:00 UTC,41.9626035,-70.6383679,Pandion haliaetus carolinensis,American Osprey,126619
229019063,2024-05-14 13:16:00 UTC,41.6250753,-71.2075081,Pandion haliaetus carolinensis,American Osprey,126619
229064395,2024-06-17 09:41:00 UTC,43.974872361,-69.4204605525,Pandion haliaetus carolinensis,American Osprey,126619
229092893,2024-07-13 19:09:07 UTC,42.214035,-71.6969248997,Pandion haliaetus carolinensis,American Osprey,126619
229102186,2024-07-11 13:34:34 UTC,33.0140255885,-117.2802225128,Pandion haliaetus carolinensis,American Osprey,126619
